Participant,Grid,ls,lr,smooth expectations,rough expectations
6558f14bdab988d792fc37eb,17,3.4170420775598265,9.706136129615007,39.60418590657742,1.2897313990781072
6558f14bdab988d792fc37eb,18,3.4170420775598265,9.706136129615007,38.982158087980515,-2.4865226823249955
6558f14bdab988d792fc37eb,19,3.4170420775598265,9.706136129615007,54.26022540907236,97.51698163609257
664ec6324953ad3e535af22a,0,1.1435361274690388,11.638456680222038,40.20119943190872,81.56315679202655
664ec6324953ad3e535af22a,1,1.1435361274690388,11.638456680222038,39.99999999987744,-6.4698548854979805
664ec6324953ad3e535af22a,2,1.1435361274690388,11.638456680222038,41.18482557773673,79.57137501342477
664ec6324953ad3e535af22a,3,1.1435361274690388,11.638456680222038,38.91124136099879,5.982014087666315
664ec6324953ad3e535af22a,4,1.1435361274690388,11.638456680222038,40.057906406225406,95.66813875192724
664ec6324953ad3e535af22a,5,1.1435361274690388,11.638456680222038,40.0,70.13852054536653
664ec6324953ad3e535af22a,6,1.1435361274690388,11.638456680222038,39.99999996523545,15.484141356489694
664ec6324953ad3e535af22a,7,1.1435361274690388,11.638456680222038,40.000000000000675,85.106861961899
664ec6324953ad3e535af22a,8,1.1435361274690388,11.638456680222038,38.35723013513611,3.799969007639241
664ec6324953ad3e535af22a,9,1.1435361274690388,11.638456680222038,40.16552807989453,79.04600665513044
664ec6324953ad3e535af22a,10,1.1435361274690388,11.638456680222038,40.0,-20.116048896848795
664ec6324953ad3e535af22a,11,1.1435361274690388,11.638456680222038,40.00114820879182,88.22094299152602
664ec6324953ad3e535af22a,12,1.1435361274690388,11.638456680222038,40.0,-10.056975847530374
664ec6324953ad3e535af22a,13,1.1435361274690388,11.638456680222038,39.99999999999979,-10.345730020571196
664ec6324953ad3e535af22a,14,1.1435361274690388,11.638456680222038,40.00261071039408,102.13390465154731
664ec6324953ad3e535af22a,15,1.1435361274690388,11.638456680222038,40.0,-20.116048896848795
664ec6324953ad3e535af22a,16,1.1435361274690388,11.638456680222038,40.00114820879182,88.22094299152602
664ec6324953ad3e535af22a,17,1.1435361274690388,11.638456680222038,40.0,-7.790323981283436
664ec6324953ad3e535af22a,18,1.1435361274690388,11.638456680222038,39.99999999999979,-10.345730020571196
664ec6324953ad3e535af22a,19,1.1435361274690388,11.638456680222038,40.00261071039408,102.13390465154731
5ed131544533f004a120573b,0,3.579923135375482,0.8517064960457444,58.08446260912081,40.00372261543973
5ed131544533f004a120573b,1,3.579923135375482,0.8517064960457444,37.95013930057635,40.0
5ed131544533f004a120573b,2,3.579923135375482,0.8517064960457444,66.1889703496466,40.07482358006163
5ed131544533f004a120573b,3,3.579923135375482,0.8517064960457444,16.420720744277865,39.93124319670012
5ed131544533f004a120573b,4,3.579923135375482,0.8517064960457444,68.1433704449114,40.00036838463116
5ed131544533f004a120573b,5,3.579923135375482,0.8517064960457444,40.193494959732256,40.0
5ed131544533f004a120573b,6,3.579923135375482,0.8517064960457444,37.96093423806836,39.99999999999999
5ed131544533f004a120573b,7,3.579923135375482,0.8517064960457444,41.29545990007696,40.0
5ed131544533f004a120573b,8,3.579923135375482,0.8517064960457444,15.381462068400833,39.85898950079811
5ed131544533f004a120573b,9,3.579923135375482,0.8517064960457444,58.457612299920385,40.003079876273716
5ed131544533f004a120573b,10,3.579923135375482,0.8517064960457444,39.73940781282319,40.0
5ed131544533f004a120573b,11,3.579923135375482,0.8517064960457444,53.0181699116468,40.00000052583694
5ed131544533f004a120573b,12,3.579923135375482,0.8517064960457444,39.351443986458946,40.0
5ed131544533f004a120573b,13,3.579923135375482,0.8517064960457444,38.53880342904741,40.0
5ed131544533f004a120573b,14,3.579923135375482,0.8517064960457444,56.01925970132571,40.000001214764666
5ed131544533f004a120573b,15,3.579923135375482,0.8517064960457444,39.73940781282319,40.0
5ed131544533f004a120573b,16,3.579923135375482,0.8517064960457444,53.0181699116468,40.00000052583694
5ed131544533f004a120573b,17,3.579923135375482,0.8517064960457444,39.38491398337615,40.0
5ed131544533f004a120573b,18,3.579923135375482,0.8517064960457444,38.53880342904741,40.0
5ed131544533f004a120573b,19,3.579923135375482,0.8517064960457444,56.01925970132571,40.000001214764666
6724e4d61efd0a67d71320de,0,5.903853165130286,1.935359155658952,69.46297089396901,45.113426226314104
6724e4d61efd0a67d71320de,1,5.903853165130286,1.935359155658952,23.855617483531926,39.99724183996854
6724e4d61efd0a67d71320de,2,5.903853165130286,1.935359155658952,73.95399295385,51.12750865491261
6724e4d61efd0a67d71320de,3,5.903853165130286,1.935359155658952,11.62190113856498,29.77483186126846
6724e4d61efd0a67d71320de,4,5.903853165130286,1.935359155658952,85.62550198373287,44.65263147229872
6724e4d61efd0a67d71320de,5,5.903853165130286,1.935359155658952,46.448423672453,39.99999790280034
6724e4d61efd0a67d71320de,6,5.903853165130286,1.935359155658952,30.480082459238133,39.98549834499927
6724e4d61efd0a67d71320de,7,5.903853165130286,1.935359155658952,53.91703677357111,40.000488499511114
6724e4d61efd0a67d71320de,8,5.903853165130286,1.935359155658952,10.147196815552466,27.972944197431218
6724e4d61efd0a67d71320de,9,5.903853165130286,1.935359155658952,70.66241241866743,44.19934889702652
6724e4d61efd0a67d71320de,10,5.903853165130286,1.935359155658952,28.413874346999734,39.9999998179483
6724e4d61efd0a67d71320de,11,5.903853165130286,1.935359155658952,71.97160303292043,40.71627834356741
6724e4d61efd0a67d71320de,12,5.903853165130286,1.935359155658952,27.254263013030172,39.999973838609876
6724e4d61efd0a67d71320de,13,5.903853165130286,1.935359155658952,23.345175502815483,39.99967568305962
6724e4d61efd0a67d71320de,14,5.903853165130286,1.935359155658952,78.52616697835131,41.31827204910342
6724e4d61efd0a67d71320de,15,5.903853165130286,1.935359155658952,28.413874346999734,39.9999998179483
6724e4d61efd0a67d71320de,16,5.903853165130286,1.935359155658952,71.97160303292043,40.71627834356741
6724e4d61efd0a67d71320de,17,5.903853165130286,1.935359155658952,27.84279855875692,39.99997598766006
6724e4d61efd0a67d71320de,18,5.903853165130286,1.935359155658952,23.345175502815483,39.99967568305962
6724e4d61efd0a67d71320de,19,5.903853165130286,1.935359155658952,78.52616697835131,41.31827204910342
6007421356226920359b5f3e,0,6.314281818678374,0.7040287645769812,70.97396627863122,40.00005848590588
6007421356226920359b5f3e,1,6.314281818678374,0.7040287645769812,20.85889865890581,40.0
6007421356226920359b5f3e,2,6.314281818678374,0.7040287645769812,74.75132418917033,40.00421945129142
6007421356226920359b5f3e,3,6.314281818678374,0.7040287645769812,11.060743491473339,39.996122666380856
6007421356226920359b5f3e,4,6.314281818678374,0.7040287645769812,87.25799392313107,40.000002162013004
6007421356226920359b5f3e,5,6.314281818678374,0.7040287645769812,48.35964939019474,40.0
6007421356226920359b5f3e,6,6.314281818678374,0.7040287645769812,29.034326768863785,40.0
6007421356226920359b5f3e,7,6.314281818678374,0.7040287645769812,56.850935366019925,40.0
6007421356226920359b5f3e,8,6.314281818678374,0.7040287645769812,9.417953979667832,39.98905482888178
6007421356226920359b5f3e,9,6.314281818678374,0.7040287645769812,71.9150684800592,40.000048401541996
6007421356226920359b5f3e,10,6.314281818678374,0.7040287645769812,24.68343084727002,40.0
6007421356226920359b5f3e,11,6.314281818678374,0.7040287645769812,74.2472948826063,40.00000000017848
6007421356226920359b5f3e,12,6.314281818678374,0.7040287645769812,23.98998231925419,40.0
6007421356226920359b5f3e,13,6.314281818678374,0.7040287645769812,19.96134007222143,40.0
6007421356226920359b5f3e,14,6.314281818678374,0.7040287645769812,81.56359974996144,40.00000000041272
6007421356226920359b5f3e,15,6.314281818678374,0.7040287645769812,24.68343084727002,40.0
6007421356226920359b5f3e,16,6.314281818678374,0.7040287645769812,74.2472948826063,40.00000000017848
6007421356226920359b5f3e,17,6.314281818678374,0.7040287645769812,24.725643343394168,40.0
6007421356226920359b5f3e,18,6.314281818678374,0.7040287645769812,19.96134007222143,40.0
6007421356226920359b5f3e,19,6.314281818678374,0.7040287645769812,81.56359974996144,40.00000000041272
660c0d70a8f60acced0c8cc8,0,4.068597612072754,0.697404116116807,60.916788363675074,40.000045534213925
660c0d70a8f60acced0c8cc8,1,4.068597612072754,0.697404116116807,35.90739445168932,40.0
660c0d70a8f60acced0c8cc8,2,4.068597612072754,0.697404116116807,68.51384043451492,40.00354807564465
660c0d70a8f60acced0c8cc8,3,4.068597612072754,0.697404116116807,14.816501362759965,39.99673960616437
660c0d70a8f60acced0c8cc8,4,4.068597612072754,0.697404116116807,73.43525878015525,40.0000015887659
660c0d70a8f60acced0c8cc8,5,4.068597612072754,0.697404116116807,40.673237701191205,40.0
660c0d70a8f60acced0c8cc8,6,4.068597612072754,0.697404116116807,36.64573400512327,40.0
660c0d70a8f60acced0c8cc8,7,4.068597612072754,0.697404116116807,42.89963224268181,40.0
660c0d70a8f60acced0c8cc8,8,4.068597612072754,0.697404116116807,13.965805301422918,39.99061742562299
660c0d70a8f60acced0c8cc8,9,4.068597612072754,0.697404116116807,61.94253024444144,40.00003768311041
660c0d70a8f60acced0c8cc8,10,4.068597612072754,0.697404116116807,38.99482873179635,40.0
660c0d70a8f60acced0c8cc8,11,4.068597612072754,0.697404116116807,57.785872058812885,40.00000000011029
660c0d70a8f60acced0c8cc8,12,4.068597612072754,0.697404116116807,38.172750759022186,40.0
660c0d70a8f60acced0c8cc8,13,4.068597612072754,0.697404116116807,36.582165974949106,40.0
660c0d70a8f60acced0c8cc8,14,4.068597612072754,0.697404116116807,61.29895557794586,40.00000000025503
660c0d70a8f60acced0c8cc8,15,4.068597612072754,0.697404116116807,38.99482873179635,40.0
660c0d70a8f60acced0c8cc8,16,4.068597612072754,0.697404116116807,57.785872058812885,40.00000000011029
660c0d70a8f60acced0c8cc8,17,4.068597612072754,0.697404116116807,38.26272523340484,40.0
660c0d70a8f60acced0c8cc8,18,4.068597612072754,0.697404116116807,36.582165974949106,40.0
660c0d70a8f60acced0c8cc8,19,4.068597612072754,0.697404116116807,61.29895557794586,40.00000000025503
67276dbe692855fb2502a266,0,3.4241472510207247,1.2140319072512469,57.112085156071295,40.352412798530395
67276dbe692855fb2502a266,1,3.4241472510207247,1.2140319072512469,38.44330625547124,39.9999999977003
67276dbe692855fb2502a266,2,3.4241472510207247,1.2140319072512469,65.31237401625543,41.746543340484195
67276dbe692855fb2502a266,3,3.4241472510207247,1.2140319072512469,17.093766069121614,38.39506828172108
67276dbe692855fb2502a266,4,3.4241472510207247,1.2140319072512469,66.21917127842664,40.120505295261985
67276dbe692855fb2502a266,5,3.4241472510207247,1.2140319072512469,40.11562168447054,40.0
67276dbe692855fb2502a266,6,3.4241472510207247,1.2140319072512469,38.327202668812085,39.999999672782714
67276dbe692855fb2502a266,7,3.4241472510207247,1.2140319072512469,40.93798803869767,40.00000000002322
67276dbe692855fb2502a266,8,3.4241472510207247,1.2140319072512469,15.94561609745346,37.68059451787544
67276dbe692855fb2502a266,9,3.4241472510207247,1.2140319072512469,57.23062306132869,40.289120077620204
67276dbe692855fb2502a266,10,3.4241472510207247,1.2140319072512469,39.850358900188986,40.0
67276dbe692855fb2502a266,11,3.4241472510207247,1.2140319072512469,51.478067661816596,40.00340330765281
67276dbe692855fb2502a266,12,3.4241472510207247,1.2140319072512469,39.57354205873808,39.999999999999964
67276dbe692855fb2502a266,13,3.4241472510207247,1.2140319072512469,38.96493023213889,39.999999999991786
67276dbe692855fb2502a266,14,3.4241472510207247,1.2140319072512469,54.336663271767875,40.00767156214358
67276dbe692855fb2502a266,15,3.4241472510207247,1.2140319072512469,39.850358900188986,40.0
67276dbe692855fb2502a266,16,3.4241472510207247,1.2140319072512469,51.478067661816596,40.00340330765281
67276dbe692855fb2502a266,17,3.4241472510207247,1.2140319072512469,39.596007783839376,39.99999999999997
67276dbe692855fb2502a266,18,3.4241472510207247,1.2140319072512469,38.96493023213889,39.999999999991786
67276dbe692855fb2502a266,19,3.4241472510207247,1.2140319072512469,54.336663271767875,40.00767156214358
671adf57d3d2028b0c9f052a,0,1.0084598940787386,0.606033529059542,40.048596412102896,40.000000597425945
671adf57d3d2028b0c9f052a,1,1.0084598940787386,0.606033529059542,39.99999999999993,40.0
671adf57d3d2028b0c9f052a,2,1.0084598940787386,0.606033529059542,40.4430828776378,40.00017661702763
671adf57d3d2028b0c9f052a,3,1.0084598940787386,0.606033529059542,39.59284276108959,39.999837703271915
671adf57d3d2028b0c9f052a,4,1.0084598940787386,0.606033529059542,40.009323804197955,40.000000007759226
671adf57d3d2028b0c9f052a,5,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,6,1.0084598940787386,0.606033529059542,39.99999999988168,40.0
671adf57d3d2028b0c9f052a,7,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,8,1.0084598940787386,0.606033529059542,39.31471607155733,39.999348168891096
671adf57d3d2028b0c9f052a,9,1.0084598940787386,0.606033529059542,40.04013396017286,40.00000049442129
671adf57d3d2028b0c9f052a,10,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,11,1.0084598940787386,0.606033529059542,40.000073917964585,40.00000000000003
671adf57d3d2028b0c9f052a,12,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,13,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,14,1.0084598940787386,0.606033529059542,40.000169893525126,40.000000000000064
671adf57d3d2028b0c9f052a,15,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,16,1.0084598940787386,0.606033529059542,40.000073917964585,40.00000000000003
671adf57d3d2028b0c9f052a,17,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,18,1.0084598940787386,0.606033529059542,40.0,40.0
671adf57d3d2028b0c9f052a,19,1.0084598940787386,0.606033529059542,40.000169893525126,40.000000000000064
6154e16c9500b0262bbcabaa,0,5.173853757394378,1.3327348320881314,66.4216890366651,40.74651558779048
6154e16c9500b0262bbcabaa,1,5.173853757394378,1.3327348320881314,29.132080843016766,39.999999883353325
6154e16c9500b0262bbcabaa,2,5.173853757394378,1.3327348320881314,72.22635857959223,42.93672187954476
6154e16c9500b0262bbcabaa,3,5.173853757394378,1.3327348320881314,12.679299451957426,37.30139070572998
6154e16c9500b0262bbcabaa,4,5.173853757394378,1.3327348320881314,81.91562013998774,40.32626297036603
6154e16c9500b0262bbcabaa,5,5.173853757394378,1.3327348320881314,43.46550042096679,39.99999999999937
6154e16c9500b0262bbcabaa,6,5.173853757394378,1.3327348320881314,33.05651747736875,39.99999341152245
6154e16c9500b0262bbcabaa,7,5.173853757394378,1.3327348320881314,48.89575268275417,40.00000000264163
6154e16c9500b0262bbcabaa,8,5.173853757394378,1.3327348320881314,11.546786190683608,36.31884433273622
6154e16c9500b0262bbcabaa,9,5.173853757394378,1.3327348320881314,67.89722918912378,40.609216126933894
6154e16c9500b0262bbcabaa,10,5.173853757394378,1.3327348320881314,34.069376741335624,40.0
6154e16c9500b0262bbcabaa,11,5.173853757394378,1.3327348320881314,67.15057264788682,40.01470085690402
6154e16c9500b0262bbcabaa,12,5.173853757394378,1.3327348320881314,32.58400030198607,39.99999999999011
6154e16c9500b0262bbcabaa,13,5.173853757394378,1.3327348320881314,29.275105246533315,39.99999999889861
6154e16c9500b0262bbcabaa,14,5.173853757394378,1.3327348320881314,72.35695748181166,40.03249265077221
6154e16c9500b0262bbcabaa,15,5.173853757394378,1.3327348320881314,34.069376741335624,40.0
6154e16c9500b0262bbcabaa,16,5.173853757394378,1.3327348320881314,67.15057264788682,40.01470085690402
6154e16c9500b0262bbcabaa,17,5.173853757394378,1.3327348320881314,32.93127491900258,39.999999999991154
6154e16c9500b0262bbcabaa,18,5.173853757394378,1.3327348320881314,29.275105246533315,39.99999999889861
6154e16c9500b0262bbcabaa,19,5.173853757394378,1.3327348320881314,72.35695748181166,40.03249265077221
617035677662e85823da8fba,0,0.6757726626787375,0.6003119671417099,40.00001909053886,40.000000425671224
617035677662e85823da8fba,1,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,2,0.6757726626787375,0.6003119671417099,40.00194371733681,40.000139674815664
617035677662e85823da8fba,3,0.6757726626787375,0.6003119671417099,39.998213881366176,39.999871650169396
617035677662e85823da8fba,4,0.6757726626787375,0.6003119671417099,40.000000545470414,40.00000000512007
617035677662e85823da8fba,5,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,6,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,7,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,8,0.6757726626787375,0.6003119671417099,39.99450456307753,39.999470891853534
617035677662e85823da8fba,9,0.6757726626787375,0.6003119671417099,40.00001579898566,40.00000035227954
617035677662e85823da8fba,10,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,11,0.6757726626787375,0.6003119671417099,40.00000000002073,40.000000000000014
617035677662e85823da8fba,12,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,13,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,14,0.6757726626787375,0.6003119671417099,40.000000000047926,40.00000000000003
617035677662e85823da8fba,15,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,16,0.6757726626787375,0.6003119671417099,40.00000000002073,40.000000000000014
617035677662e85823da8fba,17,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,18,0.6757726626787375,0.6003119671417099,40.0,40.0
617035677662e85823da8fba,19,0.6757726626787375,0.6003119671417099,40.000000000047926,40.00000000000003
615f338fdbb7744db42e0f7f,0,1.836917683208092,0.9549947623435552,44.22434296070741,40.0232865356072
615f338fdbb7744db42e0f7f,1,1.836917683208092,0.9549947623435552,39.99898648320816,40.0
615f338fdbb7744db42e0f7f,2,1.836917683208092,0.9549947623435552,49.749317618701326,40.26625215278647
615f338fdbb7744db42e0f7f,3,1.836917683208092,0.9549947623435552,31.041198691738263,39.75533585960162
615f338fdbb7744db42e0f7f,4,1.836917683208092,0.9549947623435552,43.54486055372597,40.00366956479597
615f338fdbb7744db42e0f7f,5,1.836917683208092,0.9549947623435552,39.99999945592199,40.0
615f338fdbb7744db42e0f7f,6,1.836917683208092,0.9549947623435552,39.993244686947044,39.99999999999376
615f338fdbb7744db42e0f7f,7,1.836917683208092,0.9549947623435552,40.00014669723536,40.0
615f338fdbb7744db42e0f7f,8,1.836917683208092,0.9549947623435552,29.305450904963866,39.564231756357394
615f338fdbb7744db42e0f7f,9,1.836917683208092,0.9549947623435552,43.44404821016074,40.019248571150996
615f338fdbb7744db42e0f7f,10,1.836917683208092,0.9549947623435552,39.99999997914713,40.0
615f338fdbb7744db42e0f7f,11,1.836917683208092,0.9549947623435552,40.47788362779248,40.00001791659951
615f338fdbb7744db42e0f7f,12,1.836917683208092,0.9549947623435552,39.99999414044886,40.0
615f338fdbb7744db42e0f7f,13,1.836917683208092,0.9549947623435552,39.99990793713532,40.0
615f338fdbb7744db42e0f7f,14,1.836917683208092,0.9549947623435552,40.91194772276205,40.000041281460156
615f338fdbb7744db42e0f7f,15,1.836917683208092,0.9549947623435552,39.99999997914713,40.0
615f338fdbb7744db42e0f7f,16,1.836917683208092,0.9549947623435552,40.47788362779248,40.00001791659951
615f338fdbb7744db42e0f7f,17,1.836917683208092,0.9549947623435552,39.999994644631016,40.0
615f338fdbb7744db42e0f7f,18,1.836917683208092,0.9549947623435552,39.99990793713532,40.0
615f338fdbb7744db42e0f7f,19,1.836917683208092,0.9549947623435552,40.91194772276205,40.000041281460156
672f9ecf9e2cd165b16e98e1,0,2.1914199214859336,7.931270790965872,47.49318369398439,75.69151995797057
672f9ecf9e2cd165b16e98e1,1,2.1914199214859336,7.931270790965872,39.979481645958316,10.005061150576093
672f9ecf9e2cd165b16e98e1,2,2.1914199214859336,7.931270790965872,54.49535850585398,77.0407220797008
672f9ecf9e2cd165b16e98e1,3,2.1914199214859336,7.931270790965872,26.681370673149317,9.054894399002993
672f9ecf9e2cd165b16e98e1,4,2.1914199214859336,7.931270790965872,48.063720635670194,91.62078055485847
672f9ecf9e2cd165b16e98e1,5,2.1914199214859336,7.931270790965872,39.999985216278766,56.23353908659213
672f9ecf9e2cd165b16e98e1,6,2.1914199214859336,7.931270790965872,39.93319633840859,23.76643997456055
672f9ecf9e2cd165b16e98e1,7,2.1914199214859336,7.931270790965872,40.005424420064806,67.81264025129622
672f9ecf9e2cd165b16e98e1,8,2.1914199214859336,7.931270790965872,24.80017461424891,7.008489953241472
672f9ecf9e2cd165b16e98e1,9,2.1914199214859336,7.931270790965872,46.33716229144461,75.40231007152119
672f9ecf9e2cd165b16e98e1,10,2.1914199214859336,7.931270790965872,39.9999857993593,8.820665790232237
672f9ecf9e2cd165b16e98e1,11,2.1914199214859336,7.931270790965872,41.65221926195147,80.86986505744885
672f9ecf9e2cd165b16e98e1,12,2.1914199214859336,7.931270790965872,39.999458413193665,11.198490764214426
672f9ecf9e2cd165b16e98e1,13,2.1914199214859336,7.931270790965872,39.995896070028124,7.766686033356059
672f9ecf9e2cd165b16e98e1,14,2.1914199214859336,7.931270790965872,42.76458089476172,90.88351763950331
672f9ecf9e2cd165b16e98e1,15,2.1914199214859336,7.931270790965872,39.9999857993593,8.820665790232237
672f9ecf9e2cd165b16e98e1,16,2.1914199214859336,7.931270790965872,41.65221926195147,80.86986505744885
672f9ecf9e2cd165b16e98e1,17,2.1914199214859336,7.931270790965872,39.99949809996266,12.509221190803746
672f9ecf9e2cd165b16e98e1,18,2.1914199214859336,7.931270790965872,39.995896070028124,7.766686033356059
672f9ecf9e2cd165b16e98e1,19,2.1914199214859336,7.931270790965872,42.76458089476172,90.88351763950331
5d4a7ebbb7802400186c6b85,0,0.6546521606365878,9.310493111155989,40.00000750800479,78.48506786898287
5d4a7ebbb7802400186c6b85,1,0.6546521606365878,9.310493111155989,40.0,2.563289843661707
5d4a7ebbb7802400186c6b85,2,0.6546521606365878,9.310493111155989,40.00101869740398,78.2821121387288
5d4a7ebbb7802400186c6b85,3,0.6546521606365878,9.310493111155989,39.99906389968283,7.669516827368312
5d4a7ebbb7802400186c6b85,4,0.6546521606365878,9.310493111155989,40.00000017330256,93.74613604135392
5d4a7ebbb7802400186c6b85,5,0.6546521606365878,9.310493111155989,40.0,62.27943955326016
5d4a7ebbb7802400186c6b85,6,0.6546521606365878,9.310493111155989,40.0,20.075776846237975
5d4a7ebbb7802400186c6b85,7,0.6546521606365878,9.310493111155989,40.0,75.5470862086269
5d4a7ebbb7802400186c6b85,8,0.6546521606365878,9.310493111155989,39.99690549810675,5.504967650098607
5d4a7ebbb7802400186c6b85,9,0.6546521606365878,9.310493111155989,40.00000621350567,77.21915053269586
5d4a7ebbb7802400186c6b85,10,0.6546521606365878,9.310493111155989,40.0,-3.6789908016635664
5d4a7ebbb7802400186c6b85,11,0.6546521606365878,9.310493111155989,40.000000000003446,84.4815870713227
5d4a7ebbb7802400186c6b85,12,0.6546521606365878,9.310493111155989,40.0,1.80770340697282
5d4a7ebbb7802400186c6b85,13,0.6546521606365878,9.310493111155989,40.0,-0.4832455061188696
5d4a7ebbb7802400186c6b85,14,0.6546521606365878,9.310493111155989,40.000000000007965,96.282212737364
5d4a7ebbb7802400186c6b85,15,0.6546521606365878,9.310493111155989,40.0,-3.6789908016635664
5d4a7ebbb7802400186c6b85,16,0.6546521606365878,9.310493111155989,40.000000000003446,84.4815870713227
5d4a7ebbb7802400186c6b85,17,0.6546521606365878,9.310493111155989,40.0,3.540462350777517
5d4a7ebbb7802400186c6b85,18,0.6546521606365878,9.310493111155989,40.0,-0.4832455061188696
5d4a7ebbb7802400186c6b85,19,0.6546521606365878,9.310493111155989,40.000000000007965,96.282212737364
5f3077986a37984e5af7d994,0,0.7018595551683748,0.6504457730122823,40.0000539252694,40.00000616674411
5f3077986a37984e5af7d994,1,0.7018595551683748,0.6504457730122823,40.0,40.0
