"","subjectID","smoothness","order","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","performance_av","sequence","bonus","context","PCA","PEC"
"55","616657d3063dd77f0ad2b866","smooth","SR",1.92083333333333,2.30833333333333,65,65,392,64.608870966875,57.031249999375,"1",2.22991071425893,"smooth",-0.371124988115317,0.371124988115317
"56","616657d3063dd77f0ad2b866","rough","SR",3.88125,2.70625,11,11,456,49.453629031875,57.031249999375,"2",2.22991071425893,"rough",-1.83844294049607,1.83844294049607
"57","617035677662e85823da8fba","smooth","RS",3.52083333333333,2.57083333333333,8,8,468,58.856854836875,53.755040321875,"2",2.08950172808036,"smooth",-1.68993361239389,1.68993361239389
"58","617035677662e85823da8fba","rough","RS",3.42916666666667,1.98958333333333,6,6,458,48.653225806875,53.755040321875,"1",2.08950172808036,"rough",-1.31261218077877,1.31261218077877
"59","62b0a3fa60084743d22ad31c","smooth","SR",1.95208333333333,2.275,219,219,261,65.350806453125,62.7308467740625,"1",2.47417914745982,"smooth",0.831436718900593,-0.831436718900593
"60","62b0a3fa60084743d22ad31c","rough","SR",2.51458333333333,2.55625,287,287,193,60.110887095,62.7308467740625,"2",2.47417914745982,"rough",1.03545031637589,-1.03545031637589
"61","632222532c12ab0ab7ca00bd","smooth","RS",1.54583333333333,2.1125,261,261,217,65.096774195,62.704637096875,"2",2.47305587558036,"smooth",1.43647121899777,-1.43647121899777
"62","632222532c12ab0ab7ca00bd","rough","RS",2.31875,2.73333333333333,278,278,195,60.31249999875,62.704637096875,"1",2.47305587558036,"rough",0.971445669421625,-0.971445669421625
"63","6346e69ebd7bbf2cda8fa8e0","smooth","RS",1.12291666666667,1.30833333333333,147,147,327,63.05040322625,56.318548386875,"2",2.1993663594375,"smooth",1.08578322647782,-1.08578322647782
"64","6346e69ebd7bbf2cda8fa8e0","rough","RS",4.11458333333333,2.5375,2,2,476,49.5866935475,56.318548386875,"1",2.1993663594375,"rough",-1.96147609116379,1.96147609116379
"65","6470b898db27d7dae24e98c4","smooth","RS",1.4625,1.98333333333333,221,221,253,64.14112903125,62.075604838125,"2",2.44609735020536,"smooth",1.21803089133105,-1.21803089133105
"66","6470b898db27d7dae24e98c4","rough","RS",1.74791666666667,2.19583333333333,236,236,236,60.010080645,62.075604838125,"1",2.44609735020536,"rough",1.12911944163058,-1.12911944163058
"67","6525df8911e6faea5152a4f9","smooth","RS",2.20625,2.16458333333333,23,23,435,54.09475806375,51.5070564509375,"2",1.99315956218304,"smooth",-0.762767857466713,0.762767857466713
"68","6525df8911e6faea5152a4f9","rough","RS",2.75833333333333,2.45,20,20,447,48.919354838125,51.5070564509375,"1",1.99315956218304,"rough",-1.19133260174356,1.19133260174356
"69","6558f14bdab988d792fc37eb","smooth","SR",1.97708333333333,2.37916666666667,276,276,204,67.006048386875,62.5282258059375,"1",2.46549539168304,"smooth",1.24542908696623,-1.24542908696623
"70","6558f14bdab988d792fc37eb","rough","SR",2.57083333333333,3.29583333333333,222,222,258,58.050403225,62.5282258059375,"2",2.46549539168304,"rough",0.0755727504614566,-0.0755727504614566
"71","6580e5dfdc7fc94823610ef5","smooth","SR",1.11041666666667,1.28541666666667,227,227,224,56.427419355625,59.4979838715625,"1",2.33562788020982,"smooth",1.87174917978217,-1.87174917978217
"72","6580e5dfdc7fc94823610ef5","rough","SR",0.747916666666667,0.9625,308,308,158,62.5685483875,59.4979838715625,"2",2.33562788020982,"rough",2.80091201089989,-2.80091201089989
"73","65a16bb624b4c065822df15c","smooth","RS",2.15833333333333,2.50625,71,71,402,61.967741936875,56.4465725815625,"2",2.20485311063839,"smooth",-0.585116639106758,0.585116639106758
"74","65a16bb624b4c065822df15c","rough","RS",4.3125,3.44791666666667,64,64,387,50.92540322625,56.4465725815625,"1",2.20485311063839,"rough",-1.88616282163051,1.88616282163051
"75","65eb81eb6d0f01e143c7463a","smooth","SR",2.8875,3.36875,140,140,336,62.532258064375,59.4475806459375,"1",2.33346774196875,"smooth",-0.758033705640339,0.758033705640339
"76","65eb81eb6d0f01e143c7463a","rough","SR",3.31666666666667,3.8375,194,194,281,56.3629032275,59.4475806459375,"2",2.33346774196875,"rough",-0.715065461453653,0.715065461453653
"77","65f43b8e7508020158576632","smooth","SR",1.26875,1.55208333333333,176,176,304,65.957661290625,66.055443548125,"1",2.61666186634821,"smooth",1.11841069093327,-1.11841069093327
"78","65f43b8e7508020158576632","rough","SR",1.18125,1.20625,276,276,203,66.153225805625,66.055443548125,"2",2.61666186634821,"rough",2.18001405591865,-2.18001405591865
"79","660c0d70a8f60acced0c8cc8","smooth","SR",2.50833333333333,2.14583333333333,144,144,336,60.342741935625,61.508064516875,"1",2.42177419358036,"smooth",0.0539360937320525,-0.0539360937320525
"80","660c0d70a8f60acced0c8cc8","rough","SR",1.18541666666667,1.22708333333333,333,333,147,62.673387098125,61.508064516875,"2",2.42177419358036,"rough",2.64204214273923,-2.64204214273923
"81","66156b2dc0794709cb34b38b","smooth","RS",1.56041666666667,1.8125,121,121,357,61.0766129025,57.146169354375,"2",2.23483582947321,"smooth",0.413563166601534,-0.413563166601534
"82","66156b2dc0794709cb34b38b","rough","RS",1.90208333333333,1.88125,165,165,315,53.21572580625,57.146169354375,"1",2.23483582947321,"rough",0.605814565196057,-0.605814565196057
"83","6631082d9e525b8f749aca40","smooth","SR",2.61458333333333,2.31875,6,6,471,59.03024193625,54.396169355,"1",2.11697868664286,"smooth",-1.22572751796713,1.22572751796713
"84","6631082d9e525b8f749aca40","rough","SR",5.75416666666667,3.98541666666667,5,5,466,49.76209677375,54.396169355,"2",2.11697868664286,"rough",-3.31028791472557,3.31028791472557
"85","6643743e7b75078647fe88ee","smooth","RS",2.27291666666667,2.2125,21,21,453,58.358870968125,53.7681451615625,"2",2.09006336406696,"smooth",-0.898196362910659,0.898196362910659
"86","6643743e7b75078647fe88ee","rough","RS",4.63125,3.1125,15,15,428,49.177419355,53.7681451615625,"1",2.09006336406696,"rough",-2.21008418025978,2.21008418025978
"87","664ec6324953ad3e535af22a","smooth","SR",1.45208333333333,1.775,346,346,134,68.358870968125,62.2137096778125,"1",2.45201612904911,"smooth",2.35742725876041,-2.35742725876041
"88","664ec6324953ad3e535af22a","rough","SR",1.55208333333333,1.88125,358,358,121,56.0685483875,62.2137096778125,"2",2.45201612904911,"rough",2.36735005740395,-2.36735005740395
"89","6658b14f04e819e67ebcf3ff","smooth","SR",1.88125,1.98541666666667,126,126,346,56.483870968125,57.1542338721875,"1",2.23518145166518,"smooth",0.26471158210099,-0.26471158210099
"90","6658b14f04e819e67ebcf3ff","rough","SR",2.66041666666667,2.37916666666667,145,145,314,57.82459677625,57.1542338721875,"2",2.23518145166518,"rough",-0.0319101104506039,0.0319101104506039
"91","66634577e93da6d9c6ce054a","smooth","SR",1.06458333333333,1.32291666666667,308,308,172,67.4112903225,62.9213709675,"1",2.48234447003571,"smooth",2.4280968604988,-2.4280968604988
"92","66634577e93da6d9c6ce054a","rough","SR",1.25833333333333,1.73333333333333,301,301,179,58.4314516125,62.9213709675,"2",2.48234447003571,"rough",2.07660860545749,-2.07660860545749
"93","6666a910c3598ec451c7ef2e","smooth","RS",1.20416666666667,1.18333333333333,205,205,193,58.413306451875,53.8286290328125,"2",2.09265552997768,"smooth",1.92778193914013,-1.92778193914013
"94","6666a910c3598ec451c7ef2e","rough","RS",1.61875,1.64375,177,177,236,49.24395161375,53.8286290328125,"1",2.09265552997768,"rough",1.22452235657376,-1.22452235657376
"95","667186c00087fce269fdd97b","smooth","SR",2.81875,3.02708333333333,13,13,460,59.735887096875,55.3135080646875,"1",2.15629320277232,"smooth",-1.6046741309255,1.6046741309255
"96","667186c00087fce269fdd97b","rough","SR",3.72916666666667,3.20416666666667,2,2,471,50.8911290325,55.3135080646875,"2",2.15629320277232,"rough",-2.14418267715276,2.14418267715276
"97","667af2cedc61d160277cc56a","smooth","SR",0.497916666666667,0.647916666666667,362,362,117,56.707661290625,56.0574596778125,"1",2.18817684333482,"smooth",3.46358348404398,-3.46358348404398
"98","667af2cedc61d160277cc56a","rough","SR",0.208333333333333,0.289583333333333,422,422,58,55.407258065,56.0574596778125,"2",2.18817684333482,"rough",4.26573243929006,-4.26573243929006
"99","667ccdeb27257413be6ecb67","smooth","SR",2.725,3.13333333333333,67,67,412,60.830645161875,56.41935483875,"1",2.20368663594643,"smooth",-1.19617728267362,1.19617728267362
"100","667ccdeb27257413be6ecb67","rough","SR",3.45625,3.70833333333333,70,70,407,52.008064515625,56.41935483875,"2",2.20368663594643,"rough",-1.75100099903645,1.75100099903645
"101","667fb21157a7c4c011c9ed08","smooth","SR",1.59583333333333,2.12083333333333,123,123,348,65.969758064375,59.6320564515625,"1",2.34137384792411,"smooth",0.282695145669255,-0.282695145669255
"102","667fb21157a7c4c011c9ed08","rough","SR",1.63958333333333,1.42708333333333,224,224,206,53.29435483875,59.6320564515625,"2",2.34137384792411,"rough",1.65456562740426,-1.65456562740426
"103","6683fe583466d46e5858fc18","smooth","SR",2.24375,2.57083333333333,31,31,442,60.24798387,54.784274193125,"1",2.13361175113393,"smooth",-0.988551772927094,0.988551772927094
"104","6683fe583466d46e5858fc18","rough","SR",3.44791666666667,2.91666666666667,37,37,436,49.32056451625,54.784274193125,"2",2.13361175113393,"rough",-1.58863699088447,1.58863699088447
"105","668796f32bb0599e8ff9bfef","smooth","SR",2.08541666666667,2.325,208,208,250,64.39919354875,58.9677419365625,"1",2.31290322585268,"smooth",0.753413479985793,-0.753413479985793
"106","668796f32bb0599e8ff9bfef","rough","SR",2.92708333333333,3.07083333333333,237,237,230,53.536290324375,58.9677419365625,"2",2.31290322585268,"rough",0.237344768973604,-0.237344768973604
"107","6697c2986761c1e44fc8c3fb","smooth","RS",4.88958333333333,4.8,23,23,448,59.58064516125,54.67338709625,"2",2.12885944698214,"smooth",-3.25528624725456,3.25528624725456
"108","6697c2986761c1e44fc8c3fb","rough","RS",6.28125,5.5875,24,24,448,49.76612903125,54.67338709625,"1",2.12885944698214,"rough",-4.20840262192172,4.20840262192172
"109","669b686b8a49cfb9c8635137","smooth","RS",1.54583333333333,1.79583333333333,83,83,390,62.09072580625,56.1874999996875,"2",2.19374999998661,"smooth",0.129841746016833,-0.129841746016833
"110","669b686b8a49cfb9c8635137","rough","RS",3.77708333333333,2.21458333333333,4,4,464,50.284274193125,56.1874999996875,"1",2.19374999998661,"rough",-1.6004885536322,1.6004885536322
"111","66a64aecaa9cd87822408591","smooth","RS",3.16875,3.4,55,55,370,54.10685483875,49.916330645625,"2",1.92498559909821,"smooth",-1.38313811160848,1.38313811160848
"112","66a64aecaa9cd87822408591","rough","RS",3.52708333333333,4.01666666666667,57,57,362,45.7258064525,49.916330645625,"1",1.92498559909821,"rough",-1.80691079328398,1.80691079328398
"113","66a7cf3480e5c2088515ba0b","smooth","SR",2.13958333333333,2.3,3,3,470,59.36290322625,54.7167338709375,"1",2.13071716589732,"smooth",-1.03985329141511,1.03985329141511
"114","66a7cf3480e5c2088515ba0b","rough","SR",3.05833333333333,2.66458333333333,5,5,466,50.070564515625,54.7167338709375,"2",2.13071716589732,"rough",-1.56431866162322,1.56431866162322
"115","66b0103854c074757187d029","smooth","SR",2.20416666666667,2.80208333333333,13,13,460,56.16330645125,51.5604838703125,"1",1.99544930872768,"smooth",-1.24697480865366,1.24697480865366
"116","66b0103854c074757187d029","rough","SR",4.01458333333333,2.98125,14,14,449,46.957661289375,51.5604838703125,"2",1.99544930872768,"rough",-1.99386710107249,1.99386710107249
"117","66b093f0c1b703be1529d775","smooth","SR",1.89791666666667,2.08958333333333,133,133,346,64.683467741875,61.9243951615625,"1",2.43961693549554,"smooth",0.232381260181464,-0.232381260181464
"118","66b093f0c1b703be1529d775","rough","SR",3.575,2.36666666666667,178,178,300,59.16532258125,61.9243951615625,"2",2.43961693549554,"rough",-0.182887151706384,0.182887151706384
"119","66b4c86a3bea6fbe80580ae7","smooth","SR",2.76875,3.2625,9,9,469,63.79233871,57.033266129375,"1",2.22999711983036,"smooth",-1.76469157796625,1.76469157796625
"120","66b4c86a3bea6fbe80580ae7","rough","SR",4.43125,3.68958333333333,4,4,470,50.27419354875,57.033266129375,"2",2.22999711983036,"rough",-2.66124739412017,2.66124739412017
"121","66c0621f7e3dd5e2c196609e","smooth","SR",1.52083333333333,1.37083333333333,70,70,356,56.614919354375,51.5997983878125,"1",1.99713421662054,"smooth",0.453433348114277,-0.453433348114277
"122","66c0621f7e3dd5e2c196609e","rough","SR",1.60833333333333,1.36458333333333,110,110,305,46.58467742125,51.5997983878125,"2",1.99713421662054,"rough",0.805175719344499,-0.805175719344499
"123","66c1ffd8e6418b231b23fd50","smooth","RS",1.02083333333333,1.15,249,249,231,68.06048387,60.4082661284375,"2",2.37463997693304,"smooth",2.04101035249808,-2.04101035249808
"124","66c1ffd8e6418b231b23fd50","rough","RS",2.05833333333333,1.9875,117,117,360,52.756048386875,60.4082661284375,"1",2.37463997693304,"rough",0.0982320271421131,-0.0982320271421131
"125","66cc80d93247b5e14b3b7112","smooth","RS",1.91041666666667,2.08333333333333,180,180,295,62.939516129375,56.3578629040625,"2",2.20105126731696,"smooth",0.642563535297489,-0.642563535297489
"126","66cc80d93247b5e14b3b7112","rough","RS",3.71666666666667,3.17916666666667,29,29,438,49.77620967875,56.3578629040625,"1",2.20105126731696,"rough",-1.87397672463488,1.87397672463488
"127","66cf23e7fcc02fb37eaa4acd","smooth","SR",2.2375,2.88333333333333,41,41,429,60.959677419375,55.80645161375,"1",2.177419354875,"smooth",-1.05508888533979,1.05508888533979
"128","66cf23e7fcc02fb37eaa4acd","rough","SR",2.82916666666667,2.78958333333333,56,56,387,50.653225808125,55.80645161375,"2",2.177419354875,"rough",-0.995271221892614,0.995271221892614
"129","66d85640baa4ca2525728869","smooth","RS",1.70625,2.14791666666667,1,1,477,61.205645160625,55.6713709678125,"2",2.17163018433482,"smooth",-0.828976674338056,0.828976674338056
"130","66d85640baa4ca2525728869","rough","RS",2.86458333333333,2.83333333333333,7,7,469,50.137096775,55.6713709678125,"1",2.17163018433482,"rough",-1.58282048937609,1.58282048937609
"131","66fab3328c195f37c19cd7ab","smooth","SR",7.83333333333333,2.77291666666667,2,2,468,38.713709678125,42.1330645165625,"1",1.59141705070982,"smooth",-3.49543972001213,3.49543972001213
"132","66fab3328c195f37c19cd7ab","rough","SR",6.33333333333333,2.89583333333333,1,1,470,45.552419355,42.1330645165625,"2",1.59141705070982,"rough",-2.99118687386912,2.99118687386912
"133","670e5e78ac271c5aab946119","smooth","RS",3.9375,3.46666666666667,41,41,402,56.169354838125,52.71471774125,"2",2.044916474625,"smooth",-1.91015447962503,1.91015447962503
"134","670e5e78ac271c5aab946119","rough","RS",4.32083333333333,3.69166666666667,41,41,397,49.260080644375,52.71471774125,"1",2.044916474625,"rough",-2.15707659005968,2.15707659005968
"135","670fcfa6e3b8efba4885488a","smooth","SR",2.90208333333333,3.36666666666667,48,48,428,61.83266129,56.672379031875,"1",2.2145305299375,"smooth",-1.53554251284586,1.53554251284586
"136","670fcfa6e3b8efba4885488a","rough","SR",4.86666666666667,4.12083333333333,32,32,444,51.51209677375,56.672379031875,"2",2.2145305299375,"rough",-2.83190554624234,2.83190554624234
"137","6715389486d13729d62cf5b4","smooth","RS",1.59583333333333,1.50208333333333,37,37,417,58.399193548125,54.65927419375,"2",2.12825460830357,"smooth",-0.0403667674976484,0.0403667674976484
"138","6715389486d13729d62cf5b4","rough","RS",2.66041666666667,2.2625,18,18,444,50.919354839375,54.65927419375,"1",2.12825460830357,"rough",-1.04972660719534,1.04972660719534
"139","6718d688fb64120da0f96402","smooth","RS",1.70625,1.54583333333333,291,291,179,61.760080645,58.6018145159375,"2",2.29722062211161,"smooth",1.96026761704647,-1.96026761704647
"140","6718d688fb64120da0f96402","rough","RS",3.85,3.2375,174,174,286,55.443548386875,58.6018145159375,"1",2.29722062211161,"rough",-0.70890872624734,0.70890872624734
"141","6718fcd3a0dcddd368c3ea65","smooth","SR",3.58958333333333,0.916666666666667,229,229,96,46.229838709375,45.747983870625,"1",1.74634216588393,"smooth",1.65254524985503,-1.65254524985503
"142","6718fcd3a0dcddd368c3ea65","rough","SR",3.025,0.897916666666667,266,266,89,45.266129031875,45.747983870625,"2",1.74634216588393,"rough",2.06609513197619,-2.06609513197619
"143","671adf57d3d2028b0c9f052a","smooth","RS",0.94375,1.02083333333333,401,401,78,59.39314516125,57.91935483875,"2",2.26797235023214,"smooth",3.42063653338953,-3.42063653338953
"144","671adf57d3d2028b0c9f052a","rough","RS",1.1125,1.31041666666667,327,327,147,56.44556451625,57.91935483875,"1",2.26797235023214,"rough",2.60102313065878,-2.60102313065878
"145","671fb7f4e74935c3ed692844","smooth","RS",5.38125,3.38541666666667,6,6,458,43.44959677375,42.4868951615625,"2",1.60658122120982,"smooth",-2.80975046720496,2.80975046720496
"146","671fb7f4e74935c3ed692844","rough","RS",4.62291666666667,3.10833333333333,9,9,453,41.524193549375,42.4868951615625,"1",1.60658122120982,"rough",-2.33504842586937,2.33504842586937
"147","67215aa0a8e88c6751efc410","smooth","SR",3.48125,3.58333333333333,14,14,463,59.71370967625,53.771169355,"1",2.09019297235714,"smooth",-2.16495118943349,2.16495118943349
"148","67215aa0a8e88c6751efc410","rough","SR",5.6625,4.25833333333333,5,5,468,47.82862903375,53.771169355,"2",2.09019297235714,"rough",-3.42777413233093,3.42777413233093
"149","67228eb9f3f694a42b636b7f","smooth","RS",2.91875,2.87083333333333,2,2,475,58.93951612875,52.981854838125,"2",2.05636520734821,"smooth",-1.66992919775322,1.66992919775322
